data_trimestre,fundo,mandato,tipo_gestao,segmento_atuacao,cnpj_fundo,Qdade_cotas_emitidas,nome_ativo,cnpj_ativo,quantidade_ativo,valor_ativo,size
2020/06,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2668860.0,RBVA11 - FDO INV IMOB RIO BRAVO RENDA VAREJO - FII,15.576.907/0001-70,19867.0,2960183.0,5.008452999318596
2020/06,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2668860.0,FII RIO BRAVO RENDA CORPORATIVA - BM&AMP;F,03.683.056/0001-86,6748.0,0.0,5.008452999318596
2020/06,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2668860.0,XPLG13 - XP LOG FDO INV IMOB - FII,26.502.794/0001-85,29070.0,3287235.6,5.008452999318596
2019/09,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2668860.0,GGRC11 - GGR COVIPE RENDA FUNDO INVESTIMENTO IMOBILIARIO,26.614.291/0001-00,42973.0,6178228.21,5.008452999318596
2019/09,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2668860.0,FFCI11 - FII RIO BRAVO RENDA CORPORATIVA,03.683.056/0001-86,33915.0,5849659.2,5.008452999318596
2019/09,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2668860.0,VISC13 - VINCI SHOPPING CENTERS FII,17.554.274/0001-25,32954.0,3559032.0,5.008452999318596
2019/09,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2668860.0,HGCR14 - CSHG RECEBIVEIS IMOBILIARIOS - FII - FII,11.160.521/0001-22,24177.0,2624171.58,5.008452999318596
2019/09,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2668860.0,XPLG12 - XP LOG FDO INV IMOB - FII,26.502.794/0001-85,24752.0,2499952.0,5.008452999318596
2019/09,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2668860.0,XPML12 - XP MALLS FII,28.757.546/0001-00,19607.0,2057362.51,5.008452999318596
2019/09,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2668860.0,HGBS13 - CSHG BRASIL SHOPPING - FDO INV IMOB - FII,08.431.747/0001-06,6082.0,1439122.84,5.008452999318596
2019/09,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2668860.0,RBRR12 - FII RBR RENDIMENTO HIGH GRADE,29.467.977/0001-03,25036.0,35050.4,5.008452999318596
2019/09,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2668860.0,RBCO12 - RB CAPITAL OFFICE INCOME FDO INV. IMOB.,31.894.369/0001-19,208344.0,2083.44,5.008452999318596
2019/06,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2668860.0,KNRI12 - KINEA RENDA IMOBILIARIA - FII,12.005.956/0001-65,20463.0,3000110.92,5.008452999318596
2019/06,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2668860.0,BTCR13 - FII BTG PACTUAL CREDITO IMOBILIARIO,29.787.928/0001-40,29148.0,2914800.0,5.008452999318596
2019/06,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2668860.0,HGPO11 - CSHG JHSF PRIME OFFICES FII - FII,11.260.134/0001-68,6392.0,1214480.0,5.008452999318596
2019/03,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Renda,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2668860.0,FII - FII BTG PACTUAL CORPORATE OFFICE FUND,08.924.783/0001-01,126541.0,12209941.09,5.008452999318596
2019/03,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Renda,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2668860.0,GGR COVIPE RENDA FUNDO INVESTIMENTO IMOBILIARIO,26.614.291/0001-00,42973.0,5014949.1,5.008452999318596
2019/03,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Renda,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2668860.0,CSHG RECEBIVEIS IMOBILIARIOS - FII - FII,11.160.521/0001-22,21211.0,2268516.45,5.008452999318596
2019/03,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Renda,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2668860.0,FII - FII EDIFICIO GALERIA,15.333.306/0001-37,80519.0,3864912.0,5.008452999318596
2019/03,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Renda,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2668860.0,RB CAPITAL RENDA I FUNDO DE INVESTIMENTO IMOBILIARIO- FII,08.696.175/0001-97,7626.0,1464192.0,5.008452999318596
2019/03,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Renda,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2668860.0,"CSHG RECEBIVEIS IMOBILIARIOS FDO INV IMOB - FII
UIRSEGUINDO",11.160.521/0001-22,68789.0,8048313.0,5.008452999318596
2019/03,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Renda,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2668860.0,CSHG JHSF PRIME OFFICES FII - FII,11.260.134/0001-68,6392.0,1179324.0,5.008452999318596
2019/03,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Renda,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2668860.0,CSHG LOGISTICA FII - FII,11.728.688/0001-47,80958.0,13066621.2,5.008452999318596
2019/03,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Renda,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2668860.0,CSHG REAL ESTATE - FII - FII,09.072.017/0001-29,116740.0,17744480.0,5.008452999318596
2019/03,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Renda,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2668860.0,CSHG RENDA URBANA - FII,29.641.226/0001-53,79324.0,8962025.52,5.008452999318596
2019/03,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Renda,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2668860.0,FII - FII SHOPPING JARDIM SUL,14.879.856/0001-93,149738.0,12047919.48,5.008452999318596
2019/03,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Renda,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2668860.0,KINEA INDICE DE PRECOS FII,24.960.430/0001-13,33780.0,3728636.4,5.008452999318596
2019/03,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Renda,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2668860.0,POLO FII - RECEBIVEIS IMOBILIARIOS II - FII,17.156.502/0001-09,32670.0,3196106.1,5.008452999318596
2019/03,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Renda,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2668860.0,RB CAPITAL GENERAL SHOPPING SULACAP FII,13.652.006/0001-95,13244.0,595582.68,5.008452999318596
2019/03,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Renda,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2668860.0,SANTANDER AGENCIAS FII,16.915.840/0001-14,54000.0,6740820.0,5.008452999318596
2019/03,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Renda,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2668860.0,SDI LOGISTICA RIO BRAVO RENDA LOGISTIVA - FII - FII,16.671.412/0001-93,101155.0,11127050.0,5.008452999318596
2019/03,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Renda,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2668860.0,SPA FII,18.311.024/0001-27,11270.0,12634175.22,5.008452999318596
2019/03,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Renda,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2668860.0,SP DOWNTOWN FII - FII,15.538.445/0001-05,212743.0,18295898.0,5.008452999318596
2019/03,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Renda,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2668860.0,FII - FII VILA OLIMPIA CORPORATE,15.296.696/0001-12,75902.0,7127197.8,5.008452999318596
2019/03,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Renda,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2668860.0,XP CORPORATE MACAE FII - FII,16.802.320/0001-03,85291.0,8255315.89,5.008452999318596
2018/03,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Hibrido,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2000000.0,FII AESAPAR,04.342.148/0001-65,25526.0,4543628.0,5.006334414923468
2018/03,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Hibrido,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2000000.0,FII BC FUND,08.924.783/0001-01,124541.0,13380685.04,5.006334414923468
2018/03,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Hibrido,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2000000.0,FII GALERIA,15.333.306/0001-37,80519.0,3850418.58,5.006334414923468
2018/03,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Hibrido,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2000000.0,FII RIOB RC,34.900.918/0001-10,33915.0,6040261.5,5.006334414923468
2018/03,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Hibrido,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2000000.0,FII RB CAP,08.696.175/0001-97,20721.0,4196002.5,5.006334414923468
2018/03,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Hibrido,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2000000.0,GGRC11,26.614.291/0001-00,40818.0,5392874.16,5.006334414923468
2018/03,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Hibrido,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2000000.0,FII CSHG CRI,11.160.521/0001-22,50020.0,5434673.0,5.006334414923468
2018/03,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Hibrido,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2000000.0,FII HG REAL,09.072.017/0001-29,11674.0,17802850.0,5.006334414923468
2018/03,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Hibrido,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2000000.0,FII SHOPJSUL,14.879.856/0001-93,149738.0,12083856.6,5.006334414923468
2018/03,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Hibrido,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2000000.0,FII POLO CR,17.156.502/0001-09,32670.0,3251318.4,5.006334414923468
2018/03,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Hibrido,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2000000.0,FII RB GSB,13.652.006/0001-95,13244.0,748286.0,5.006334414923468
2018/03,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Hibrido,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2000000.0,FII SANT AGE,16.915.840/0001-14,41897.0,5758742.65,5.006334414923468
2018/03,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Hibrido,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2000000.0,FII SDI LOG,16.671.412/0001-93,100630.0,10315581.3,5.006334414923468
2018/03,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Hibrido,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2000000.0,FII SPA,18.311.024/0001-27,11270.0,12725484.28,5.006334414923468
2018/03,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Hibrido,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2000000.0,FII SP DOWN,15.538.445/0001-05,213487.0,17068285.65,5.006334414923468
2018/03,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Hibrido,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2000000.0,FII XP MACAE,16.802.320/0001-03,85291.0,8401163.5,5.006334414923468
2018/12,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Renda,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2000000.0,RB CAPITAL RENDA I FII - FII,08.696.175/0001-97,7626.0,1590021.0,5.006334414923468
2018/12,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Renda,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2000000.0,SDI LOGISTICA RIO - FII - FII - RECIBO,16.671.412/0001-93,0.0,505902.33,5.006334414923468
2018/06,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Hibrido,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2000000.0,FII CSHG URB,29.641.226/0001-53,55000.0,5500000.0,5.006334414923468
2018/06,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Hibrido,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2000000.0,FII POLO CRI,17.156.502/0001-09,32670.0,3349001.7,5.006334414923468
2018/06,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Hibrido,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2000000.0,FII RB GSB I,13.652.006/0001-95,13244.0,616640.64,5.006334414923468
2018/06,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS,Hibrido,Ativa,Titulos e Val. Mob.,17.324.357/0001-28,2000000.0,FII SP DOWNT,15.538.445/0001-05,213487.0,15394547.57,5.006334414923468
2021/06,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BTG PACTUAL CORPORATE OFFICE FUND,Hibrido,Ativa,Hibrido,08.924.783/0001-01,26638202.0,FII PRIME PORTIFOLIO,10.427.246/0001-06,6184274.0,636339991.18,5.084374827388296
2021/06,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BTG PACTUAL CORPORATE OFFICE FUND,Hibrido,Ativa,Hibrido,08.924.783/0001-01,26638202.0,FII CJ,23.582.914/0001-03,47904055.0,98041206.03,5.084374827388296
2021/06,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BTG PACTUAL CORPORATE OFFICE FUND,Hibrido,Ativa,Hibrido,08.924.783/0001-01,26638202.0,FII MV9,23.537.203/0001-17,77850000.0,136950448.95,5.084374827388296
2021/06,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BTG PACTUAL CORPORATE OFFICE FUND,Hibrido,Ativa,Hibrido,08.924.783/0001-01,26638202.0,FII PRIME OFFICES I,18.312.285/0001-61,37095271.11,80099898.47,5.084374827388296
2021/06,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BTG PACTUAL CORPORATE OFFICE FUND,Hibrido,Ativa,Hibrido,08.924.783/0001-01,26638202.0,FII ED GALERIA,15.333.306/0001-37,407028.0,10525744.08,5.084374827388296
2021/06,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BTG PACTUAL CORPORATE OFFICE FUND,Hibrido,Ativa,Hibrido,08.924.783/0001-01,26638202.0,FII AGUA BRANCA,03.251.720/0001-18,109685.0,29610562.6,5.084374827388296
2019/12,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BTG PACTUAL CORPORATE OFFICE FUND,Hibrido,Ativa,Hibrido,08.924.783/0001-01,22918202.0,FII PRIME PORTFOLIO,10.427.246/0001-06,6179347.0,629771414.75,5.072591892319854
2019/12,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BTG PACTUAL CORPORATE OFFICE FUND,Hibrido,Ativa,Hibrido,08.924.783/0001-01,22918202.0,FII PROJETO AGUA BRANCA,03.251.720/0001-18,109685.0,44639601.3,5.072591892319854
2019/06,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BTG PACTUAL CORPORATE OFFICE FUND,Hibrido,Ativa,Hibrido,08.924.783/0001-01,19224537.0,FII PROEJTO AGUA BRANCA,03.251.720/0001-18,109685.0,39596285.0,5.060892372196312
2018/06,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BTG PACTUAL CORPORATE OFFICE FUND,Hibrido,Ativa,Hibrido,08.924.783/0001-01,19224537.0,FUNDO DE INVESTIMENTO IMOBILIARIO - FII PRIME PORTFOLIO,10.427.246/0001-06,5906413.0,1061672837.7,5.060892372196312
2021/06,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BTG PACTUAL FUNDO DE CRI,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,09.552.812/0001-14,6103509.0,FII MULTI SHOPPINGS,22.459.737/0001-00,51111.0,3066744.68,5.019332097745986
2021/06,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BTG PACTUAL FUNDO DE CRI,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,09.552.812/0001-14,6103509.0,KINEA SECURITIES FII,35.864.448/0001-38,21.0,2150.4,5.019332097745986
2020/06,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BTG PACTUAL FUNDO DE CRI,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,09.552.812/0001-14,2443535.0,MULTI SHOPPINGS  - FII,22.459.737/0001-00,51111.0,3369346.19,5.0077392923712045
2020/12,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BTG PACTUAL FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,11.026.627/0001-38,20562973.0,BTG PACTUAL MALLS,12.324.242/0001-10,883296.0,87437471.04,5.065131808884824
2020/12,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BTG PACTUAL FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,11.026.627/0001-38,20562973.0,BTG PACTUAL REAL ESTATE PRIME OPPORTUNITIES - FII,36.642.311/0001-00,1350501.0,135617202.2,5.065131808884824
2020/12,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BTG PACTUAL FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,11.026.627/0001-38,20562973.0,CAPITANIA SECURITIES II FDO INV IMOB - FII,18.979.895/0001-13,263122.0,27404156.3,5.065131808884824
2020/12,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BTG PACTUAL FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,11.026.627/0001-38,20562973.0,CSHG BRASIL SHOPPING - FII,08.431.747/0001-06,28383.0,6134417.79,5.065131808884824
2020/12,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BTG PACTUAL FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,11.026.627/0001-38,20562973.0,CSHG LOGISTICA FDO INV IMOB,11.728.688/0001-47,57573.0,10420713.0,5.065131808884824
2020/12,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BTG PACTUAL FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,11.026.627/0001-38,20562973.0,CSHG RENDA URBANA-FII,29.641.226/0001-53,680739.0,88039974.87,5.065131808884824
2020/12,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BTG PACTUAL FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,11.026.627/0001-38,20562973.0,FATOR VERITA FDO INV IMOB - FII,11.664.201/0001-00,2.0,235.0,5.065131808884824
2020/12,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BTG PACTUAL FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,11.026.627/0001-38,20562973.0,FII CSHG REAL ESTATE,09.072.017/0001-29,1190.0,186830.0,5.065131808884824
2020/12,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BTG PACTUAL FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,11.026.627/0001-38,20562973.0,FII JS REAL ESTATE MULTIGESTAO,13.371.132/0001-71,14942.0,1486579.58,5.065131808884824
2020/12,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BTG PACTUAL FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,11.026.627/0001-38,20562973.0,FII KINEA RENDIMENTOS IMOBILIARIOS,16.706.958/0001-32,116073.0,10104154.65,5.065131808884824
2020/12,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BTG PACTUAL FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,11.026.627/0001-38,20562973.0,FII MALLS BRASIL PLURAL,26.499.833/0001-32,33981.0,3581257.59,5.065131808884824
2020/12,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BTG PACTUAL FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,11.026.627/0001-38,20562973.0,FII MAXI RENDA,97.521.225/0001-25,2461940.0,25825750.6,5.065131808884824
2020/12,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BTG PACTUAL FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,11.026.627/0001-38,20562973.0,FII MOGNO HOTEIS,34.197.776/0001-65,100000.0,9800000.0,5.065131808884824
2020/12,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BTG PACTUAL FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,11.026.627/0001-38,20562973.0,FII VINCI SHOPPING CENTERS,17.554.274/0001-25,7345.0,850110.3,5.065131808884824
2020/12,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BTG PACTUAL FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,11.026.627/0001-38,20562973.0,FLORIPA SHOPPING FII,10.375.382/0001-91,4450.0,5829633.5,5.065131808884824
2020/12,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BTG PACTUAL FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,11.026.627/0001-38,20562973.0,FII ANHANGUERA EDUCACION,11.179.118/0001-45,62811.0,12233070.36,5.065131808884824
2020/12,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BTG PACTUAL FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,11.026.627/0001-38,20562973.0,FII CAMPUS FARIA LIMA,11.602.654/0001-01,43210.0,5133348.0,5.065131808884824
2020/12,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BTG PACTUAL FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,11.026.627/0001-38,20562973.0,FII HOSPITAL NOSSA SENHO,08.014.513/0001-63,63425.0,18074222.25,5.065131808884824
2020/12,FUNDO DE INVESTIMENTO IMOBILIARIO - FII BTG PACTUAL FUNDO DE FUNDOS,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,11.026.627/0001-38,20562973.0,FII HOTEL MAXINVEST,08.706.065/0001-69,150574.0,19035565.08,5.065131808884824
